time,open,high,low,close,Volume
2022-06-09T13:15:00+05:30,755,761.25,754,760.55,1314600
2022-06-10T09:15:00+05:30,755.1,762.35,754.05,759.5,1430800
2022-06-10T13:15:00+05:30,759.6,766,758.05,764.25,884800
2022-06-13T09:15:00+05:30,766,766,748.2,750.55,1887200
2022-06-13T13:15:00+05:30,750.7,752.85,746.6,750.35,849800
2022-06-14T09:15:00+05:30,745.15,757.25,741,756.45,1307600
2022-06-14T13:15:00+05:30,757,758.6,741.35,748,1379000
2022-06-15T09:15:00+05:30,749.05,756.35,746.8,755.15,931000
2022-06-15T13:15:00+05:30,754.8,755.5,749.6,750.25,663600
2022-06-16T09:15:00+05:30,756.95,762.5,742,742.9,2402400
2022-06-16T13:15:00+05:30,743.9,744.95,733.8,739.9,2051000
2022-06-17T09:15:00+05:30,738.45,744.5,726.6,736.95,2625000
2022-06-17T13:15:00+05:30,736.3,739.95,730.1,737,1731800
2022-06-20T09:15:00+05:30,722.85,742.55,722.85,730.85,2472400
2022-06-20T13:15:00+05:30,730.4,730.95,719.4,727.55,2310000
2022-06-21T09:15:00+05:30,720.65,744.7,720.65,740.65,1625400
2022-06-21T13:15:00+05:30,740.5,746.8,738.05,743.65,1083600
2022-06-22T09:15:00+05:30,738.05,744.6,733.45,734.95,1471400
2022-06-22T13:15:00+05:30,735,738.3,731.5,736.85,737800
2022-06-23T09:15:00+05:30,740,771,740,754.3,5173000
2022-06-23T13:15:00+05:30,754.4,767.25,752.7,766.5,1185800
2022-06-24T09:15:00+05:30,775.6,797.65,766.45,790.8,4453400
2022-06-24T13:15:00+05:30,790.75,793.55,783.75,789,1632400
2022-06-27T09:15:00+05:30,802.5,803.6,789.5,797.85,3760400
2022-06-27T13:15:00+05:30,797.85,798.4,792,793,2422000
2022-06-28T09:15:00+05:30,791.25,812.9,788.05,803.5,5166000
2022-06-28T13:15:00+05:30,804.2,817,804.2,815.95,2552200
2022-06-29T09:15:00+05:30,809.9,819.65,804.75,814.35,3528000
2022-06-29T13:15:00+05:30,814.35,827.65,813.3,824.55,4034800
2022-06-30T09:15:00+05:30,815,824.45,809.85,815.5,4601800
2022-06-30T13:15:00+05:30,816.25,823.5,814.5,815,3404800
2022-07-01T09:15:00+05:30,811.25,820.8,807.65,819.3,2289000
2022-07-01T13:15:00+05:30,819.5,821.85,815.25,819.8,3612000
2022-07-04T09:15:00+05:30,818.05,826.9,803.65,810,3997000
2022-07-04T13:15:00+05:30,809.95,822.2,809.65,820,1922200
2022-07-05T09:15:00+05:30,820.75,825.95,810.5,812.3,2025800
2022-07-05T13:15:00+05:30,812.05,816.9,809,810,1695400
2022-07-06T09:15:00+05:30,810.95,829.35,810.95,824.5,3040800
2022-07-06T13:15:00+05:30,824.45,830,822.7,825.95,1306200
2022-07-07T09:15:00+05:30,830.35,837.5,821.15,824.2,1706600
2022-07-07T13:15:00+05:30,824.5,828.45,821,826.25,1115800
2022-07-08T09:15:00+05:30,832.95,834.5,822.95,831.1,1407000
2022-07-08T13:15:00+05:30,830,838.95,829.9,836.3,1043000
2022-07-11T09:15:00+05:30,831.05,845.8,831.05,841.95,1594600
2022-07-11T13:15:00+05:30,842,854.8,840.5,852,1643600
2022-07-12T09:15:00+05:30,853.95,854.9,845.2,848.45,1720600
2022-07-12T13:15:00+05:30,848.7,851.6,845.55,845.9,597800
2022-07-13T09:15:00+05:30,851.1,864,850.6,858.85,2443000
2022-07-13T13:15:00+05:30,858.85,860.2,851.7,857.05,1013600
2022-07-14T09:15:00+05:30,859.9,860.95,841.3,842.55,1796200
2022-07-14T13:15:00+05:30,842,844.25,831.2,837.5,1646400
2022-07-15T09:15:00+05:30,838.05,859.1,838,856.35,2286200
2022-07-15T13:15:00+05:30,856.1,873.55,855,871.6,2395400
2022-07-18T09:15:00+05:30,876,878,869.35,874.85,2353400
2022-07-18T13:15:00+05:30,875.15,877.4,874.5,875.15,695800
2022-07-19T09:15:00+05:30,872,886,868.85,875.3,2468200
2022-07-19T13:15:00+05:30,875.1,879.6,873,877.45,669200
2022-07-20T09:15:00+05:30,880.1,887,872.55,872.55,1670200
2022-07-20T13:15:00+05:30,872.2,879.65,871.5,875.6,812000
2022-07-21T09:15:00+05:30,871.05,886.05,871.05,878.1,1492400
2022-07-21T13:15:00+05:30,879,880.2,875.3,879.85,849800
2022-07-22T09:15:00+05:30,883.25,897.65,880.15,885,4107600
2022-07-22T13:15:00+05:30,884.7,887.35,881.6,883.55,950600
2022-07-25T09:15:00+05:30,885.7,890.45,872.55,874.55,3556000
2022-07-25T13:15:00+05:30,875.1,877.2,868.3,868.35,1097600
2022-07-26T09:15:00+05:30,880.2,880.2,860.75,863.85,2532600
2022-07-26T13:15:00+05:30,863.85,871.1,862,865.65,1796200
2022-07-27T09:15:00+05:30,860.6,869.4,841.8,845.3,3873800
2022-07-27T13:15:00+05:30,846.2,850.4,838.3,848.05,2027200
2022-07-28T09:15:00+05:30,848.5,862.95,839.95,861.5,2877000
2022-07-28T13:15:00+05:30,861.5,865.2,855.55,862.95,2174200
